This is the result file of the different benchmark tests.

The number in () after each tests shows how many SQL commands the particular
test did.  As one test may have many different parameters this gives only
a rough picture of what was done.  Check the source for more information :)

Keep in mind that one can't compare benchmarks run with different --cmp
options. The --cmp options sets the all limits according to the worst
limit for all server in the benchmark.

Numbers marked with '+' are estimated according to previous runs because
the query took longer than a given time-limit to finish. The estimation
shouldn't be far from the real result thought.

Numbers marked with '?' contains results that gave wrong result. This can only
be used as an indication of how long it took for the server to produce a wrong
result :)

Numbers marked with '*' are tests that was run a different number times
than the test in the first column.  The reason for this is normally that the
marked test was run with different options that affects the number of tests
or that the test was from another version of the MySQL benchmarks.

Hope this will give you some idea how each db is performing at what thing ....
Hope you like it .... Luuk & Monty (1997)

Column 1 is in seconds. All other columns are presented relative
to this. 1.00 is the same, bigger numbers indicates slower

The test was run with limits from: mysql,pg

The result logs which where found and the options:
 1 mysql-mysql_5.6.7_ddefault              : MySQL 5.6.4 m7 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  default
 2 mysql-mysql_5.6.7_debug                 : MySQL 5.6.4 m7 debug --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  debug
 3 mysql-mysql_5.6.7_engine_heap           : MySQL 5.6.4 m7 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --create-options=ENGINE=HEAP --only-missing-tests
  engine-heap
 4 mysql-mysql_5.6.7_gcc_O2                : MySQL 5.6.4 m7 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  gcc-O2
 5 mysql-mysql_5.6.7_omit_frame_pointer    : MySQL 5.6.4 m7 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  omit-frame-pointer
 6 mysql-mysql_5.6.7_skip_grants           : MySQL 5.6.4 m7 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  skip-grants
 7 mysql-mysql_5.6.7_static                : MySQL 5.6.4 m7 --socket=/tmp/mysql.sock.sqlbench --fast --fast-insert --only-missing-tests
  static

===========================================================================================================
Operation                    |         1|         2|         3|         4|         5|         6|         7|
                             |mysql-mysq|mysql-mysq|mysql-mysq|mysql-mysq|mysql-mysq|mysql-mysq|mysql-mysq|
-----------------------------------------------------------------------------------------------------------
Relative results per test (First column is in seconds):                                                   |
-----------------------------------------------------------------------------------------------------------
ATIS                         |    237.00|     2.076|     1.443|     1.025|     0.996|     0.996|     0.987|
alter-table                  |     60.00|     1.050|     0.933|     1.033|     1.000|     0.950|     1.050|
big-tables                   |    294.00|     1.874|          |     1.007|     0.959|     0.986|     0.973|
connect                      |    209.00|     1.440|     0.914|     0.986|     1.177|     1.182|     0.981|
create                       |   1163.00|     1.008|     1.000|     0.989|     1.021|     1.006|     1.032|
insert                       |    303.00|     1.881|          |     0.957|     0.941|     1.050|     0.960|
select                       |    312.00|     4.747|     1.260|     1.022|     0.981|     1.029|     0.968|
wisconsin                    |    253.00|     1.518|     0.929|     1.043|     0.996|     1.004|     1.016|
-----------------------------------------------------------------------------------------------------------
The results per operation:                                                                                |
-----------------------------------------------------------------------------------------------------------
alter_table_add (992)        |     59.00|     1.034|     0.932|     1.017|     0.983|     0.949|     1.034|
book-keeping (11)            |      1.00|     1.000|    *0.000|     0.000|     1.000|     1.000|     1.000|
connect (50000)              |     21.00|     1.095|     1.048|     1.048|     1.048|     1.048|     1.000|
connect+select_1_row (50000) |     29.00|     1.138|     1.000|     0.931|     1.000|     0.931|     0.966|
connect+select_simple (50000)|     25.00|     1.120|     1.040|     1.040|     0.960|     1.000|     1.000|
count (100)                  |      2.00|     5.500|          |     1.000|     1.000|     1.500|     1.000|
count_distinct (7000)        |     21.00|     3.429|     0.571|     1.000|     1.000|     0.952|     0.952|
count_distinct_2 (7000)      |     31.00|     2.742|     0.935|     1.000|     0.903|     1.032|     0.968|
count_distinct_big (720)     |     16.00|    28.938|    *0.750|     1.125|     1.062|     1.000|     1.062|
count_distinct_group (7000)  |     23.00|     5.739|     1.043|     1.000|     0.913|     1.000|     0.913|
count_distinct_group_on_key (|     21.00|     3.714|     1.381|     1.095|     1.048|     1.000|     1.000|
count_distinct_group_on_key_p|     23.00|     5.696|     1.000|     1.000|     0.913|     0.957|     0.913|
